Line,created_at,user_id,text,label,label2,to be removed,merged_labels
3593,Sun Dec 18 08:56:17 +0000 2022,394170880,RT @RAbsolument: Espagne : Un migrant Marocain détruit une crèche de Noël à Calahorra au marteau https://t.co/0AaQRL4Iws,None,,yes,None
3931,Sun Dec 18 08:47:15 +0000 2022,"1,52E+18","RT @realmarcel1: L’enchaînement du gros plan sur l’énorme lustre allumé en pleine journée et « la sobriété, ça fonctionne » dans cette vidé…",none,,no,none
3894,Sun Dec 18 08:48:06 +0000 2022,"1,52E+18",Mongol https://t.co/eN1BZWpSUJ,racism,,yes,racism
4222,Sun Dec 18 08:39:05 +0000 2022,"1,52E+18",Ok bah nique ta grand-mère la pute Ripto la vache je vous raye tous les deux de ma vie je vous supprime de mon île… https://t.co/2RttDrZR6y,"hate speech, homophobia ",,yes,"hate speech, homophobia "
4741,Sun Dec 18 08:22:29 +0000 2022,"1,52E+18","RT @rtlgrandest: Je suivais le défilé des « motards Père-Noël » dans Nancy, ça se termine par un wheeling et un gros carton en plein centre…",none,,no,none
4573,Sun Dec 18 08:28:02 +0000 2022,"1,52E+18",@VibronSport Mais il a peut-être des obligations perso . Polémique débile,none,,no,none
3809,Sun Dec 18 08:50:31 +0000 2022,435138644,RT @RAbsolument: Espagne : Un migrant Marocain détruit une crèche de Noël à Calahorra au marteau https://t.co/0AaQRL4Iws,None,,yes,None
5199,Sun Dec 18 08:06:05 +0000 2022,551140324,RT @RAbsolument: Espagne : Un migrant Marocain détruit une crèche de Noël à Calahorra au marteau https://t.co/0AaQRL4Iws,None,,yes,None
3940,Sun Dec 18 08:47:08 +0000 2022,"1,52E+18","RT @victoireKeravel: STOP aux détracteurs qui disent que j'exagère sur les dealers, délinquants à #Nantes regardez la vidéo prise cet hive…",,none,,none
3113,Sun Dec 18 09:09:14 +0000 2022,"1,52E+18",@tgodet11 @ZemmourEric Imbécillité typique des abrutis de gauche capables de détruire patrimoine et civilisation au… https://t.co/7wpPJqIVGc,,insult,,insult
4552,Sun Dec 18 08:28:50 +0000 2022,"1,52E+18","RT @victoireKeravel: STOP aux détracteurs qui disent que j'exagère sur les dealers, délinquants à #Nantes regardez la vidéo prise cet hive…",,none,,none
3274,Sun Dec 18 09:05:10 +0000 2022,"1,52E+18","RT @SebaouiHammou: L’enchaînement du gros plan sur l’énorme lustre allumé en pleine journée et « la sobriété, ça fonctionne » dans cette vi…",,none,,none
3712,Sun Dec 18 08:53:07 +0000 2022,"1,52E+18","RT @fijadalupa: Après avoir accusé les Anglais au stade de France, le gouvernement pointe les exactions de l’extrême-droite suite aux viole…",,sexual harassment,,sexual harassment
3942,Sun Dec 18 08:47:06 +0000 2022,"1,52E+18","RT @jfpoisson78: Crise #Covid_19, conflit #UkraineRussiaWar, mis au ban #orban et Hongrois... L'UE se fait de plus en plus donneuse de leç…",,none,,none
3743,Sun Dec 18 08:52:15 +0000 2022,"1,52E+18",RT @charliemedusa: dans le métro bondé quelqu’un s’est fait pousser par des gens qui entraient en masse et a lâché « Pécresse !! » puis que…,,none,,none
4349,Sun Dec 18 08:35:25 +0000 2022,"1,52E+18",@DreJoanneLiu @kimlouiselavoie C est le masque qui donne les infections respiratoire pauvre conne,,none,,none
3393,Sun Dec 18 09:02:04 +0000 2022,559635848,RT @RAbsolument: Espagne : Un migrant Marocain détruit une crèche de Noël à Calahorra au marteau https://t.co/0AaQRL4Iws,None,none,yes,none
4124,Sun Dec 18 08:41:57 +0000 2022,"1,52E+18",@ABoulery @ivanrioufol L'Afrique étant un continent de 30.37millions km2 😂😂c'est un gros mytho de dire qu'on te con… https://t.co/vGBw0QeOgh,,none,,none
3085,Sun Dec 18 09:09:58 +0000 2022,"1,52E+18","RT @Clem_Autain: Salah Hamouri est expulsé en France après des mois de harcèlement judiciaire. 
 
 Constitutant un précédent juridique, cette…",,harassment,,harassment
3058,Sun Dec 18 09:10:43 +0000 2022,"1,52E+18",@Nectarine54 @LAURENCE_CHVL37 @calounettes @PhilippeDubarr2 @MarjorieClair11 @Zemorita @Roupsidouu @ZoyaDouce… https://t.co/6GeA58oL6X,,none,,none
5281,Sun Dec 18 08:03:02 +0000 2022,1469391343,RT @RAbsolument: Espagne : Un migrant Marocain détruit une crèche de Noël à Calahorra au marteau https://t.co/0AaQRL4Iws,None,none,yes,none
3269,Sun Dec 18 09:05:15 +0000 2022,"1,52E+18",@JLMelenchon Mdr!! Le plus gros problème pour la sécurité c l'immigration dont vous êtes un grand défenseur alors q… https://t.co/DGRPDRVidt,,none,,none
3234,Sun Dec 18 09:06:16 +0000 2022,"1,52E+18","@MaudLefebvre19 Est-ce qu'il les a remboursé avec dommages et intérêts, vu qu'ils ont été spoliés pour aller assist… https://t.co/5b0E4Obzff",,none,,none
4895,Sun Dec 18 08:16:58 +0000 2022,"1,52E+18","RT @PierreBotte1: ""Les yeux plus gros que le ventre"" https://t.co/388vOc27K8",None,none,,none
5187,Sun Dec 18 08:06:41 +0000 2022,"1,52E+18","RT @LeRobert_com: Qui choisit les nouveaux mots et sur quels critères ? Comment les repère-t-on ? Découvrez vite ce ""Top 12 des questions q…",,none,,none
3006,Sun Dec 18 09:12:13 +0000 2022,"1,52E+18","RT @NFLFrance: 🎥 GREG JOSEPH AVEC LE FIELD GOAL POUR LE PLUS GROS COMEBACK DE L’HISTOIRE, 33 POINTS ! #Skol
 
 💻 @beinsports_FR 5 #NFLextra
 📲…",,none,,none
4533,Sun Dec 18 08:29:25 +0000 2022,1917715891,RT @RAbsolument: Espagne : Un migrant Marocain détruit une crèche de Noël à Calahorra au marteau https://t.co/0AaQRL4Iws,None,none,yes,none
3197,Sun Dec 18 09:07:06 +0000 2022,"1,52E+18","RT @wassblf: Imagine tu pardonnes à une copine qui t’as zappé du jour au lendemain, Inès j’te déteste sale kelba t’es trop conne",,bullying,,bullying
4964,Sun Dec 18 08:14:54 +0000 2022,"1,52E+18",Gros si t’es mon frère ils prennent ma vie ils prennent la tienne,,none,,none
4530,Sun Dec 18 08:29:38 +0000 2022,"1,52E+18","RT @Aurelia_1aurel: ls enquêteurs,cela en fait l'un des plus gros fournisseurs d'images sexuelles contre ls enfants sur le dark web. Des e…",,sexual harassment,,sexual harassment
4815,Sun Dec 18 08:19:41 +0000 2022,"1,52E+18",RT @pam33771: ☠️💉 Ils peuvent être si gros et si résistants qu'il est impossible de pomper du liquide d'embaumement dans les vaisseaux sans…,,none,,none
3328,Sun Dec 18 09:03:28 +0000 2022,"1,53E+18","@You92ka @Ryojii_qlf @said92z L'histoire : le lore du jeu est incroyable, juste que le jeu n'a pas besoin de 30000… https://t.co/toTNPEJbIe",,none,,none
4535,Sun Dec 18 08:29:21 +0000 2022,2890725407,RT @RAbsolument: Espagne : Un migrant Marocain détruit une crèche de Noël à Calahorra au marteau https://t.co/0AaQRL4Iws,None,none,yes,none
3616,Sun Dec 18 08:55:25 +0000 2022,"1,53E+18",@djyako42300 @ssoumier Une personne talentueuse employée en CDI devra accepter d'être payé beaucoup moins que les s… https://t.co/JqXUKSV5N6,,none,,none
4314,Sun Dec 18 08:36:38 +0000 2022,"1,53E+18",@Cdanslair Plus c'est gros plis ca passe ! Tu balances des chiffres a la tv dans n'importe quel sens et c bon,,none,,none
3304,Sun Dec 18 09:04:11 +0000 2022,"1,53E+18",@EmmanuelMacron En gros on va bosser jusqu'à 65 ans pour une retraite de misère pour payer le plus gros scandale fi… https://t.co/8t8AU5qdLp,None,none,,none
4001,Sun Dec 18 08:45:37 +0000 2022,"1,53E+18",@chronik59 @AngryRiese Bha gros regarde les premières patates qui lui met il est déjà bien mal,,none,,none
4226,Sun Dec 18 08:39:00 +0000 2022,"1,53E+18",@HKouto @MatandaSamuel2 @v2_chick @benjipaname @FauchetLino @psgcommunity_ Mais gros mais gros c'est le passé arrêt… https://t.co/pbi9Fi3Gdm,,none,,none
4687,Sun Dec 18 08:23:57 +0000 2022,"1,53E+18","@vestalles @ideesalire (PS : c’est soit « petit ours brun est malade », soit « le gros rhume de Petit Eléphant » ma… https://t.co/fAqKsIyWR9",,none,,none
3978,Sun Dec 18 08:46:19 +0000 2022,"1,53E+18",@_AlexdeCastro_ Décidément l'hypocrisie est l'une des merveilles de la France. Il est libre de pensée et dire ce qu… https://t.co/9o65Mn3Pbv,,none,,none
3412,Sun Dec 18 09:01:36 +0000 2022,"1,53E+18","@AlainSobi1 @PAXI64250 @barriere_dr Ok gogols, c’est bien tu sais t’exprimer avec des emojis comme le bon gros mout… https://t.co/bbo41IVFXF",,none,,none
4101,Sun Dec 18 08:42:40 +0000 2022,"1,53E+18",RT @asnatou89: Elle sait très bien cuisiné.. C'est une grosse menteuse.. Elle compte pas arrêter son gros mensonge la yousra lkh.. Juste po…,,insult,,insult
4159,Sun Dec 18 08:41:01 +0000 2022,2955233225,RT @RAbsolument: Espagne : Un migrant Marocain détruit une crèche de Noël à Calahorra au marteau https://t.co/0AaQRL4Iws,None,none,yes,none
4671,Sun Dec 18 08:24:31 +0000 2022,"1,53E+18",@fayzenfps Tu ouvre les 2 cadeaux rouge à gauche donc le gros rouge et et le disque après le violet au milieu et en… https://t.co/NqkiSH3cav,,none,,none
3250,Sun Dec 18 09:05:43 +0000 2022,"1,53E+18",@7hedayafter @booba @MaesOfficiel Toi tu a trop entendu de betise meme a lancienne cetais bagarre de pute avec lame… https://t.co/dfTi4B6nIc,,none,,none
5030,Sun Dec 18 08:12:38 +0000 2022,"1,53E+18",@sousouu21 @Sarahfraisou Si tu prends sa défense c’est que tu es conne comme elle . Une personne normale elle réflé… https://t.co/vaZfqJV65F,,insult,,insult
5100,Sun Dec 18 08:09:55 +0000 2022,"1,53E+18","@sousouu21 @Sarahfraisou Débile que tu es sa villa elle l’emportera pas avec elle dans sa tombe ni son fric .
 Avoir… https://t.co/0CoNnHBsKe",,none,,none
4899,Sun Dec 18 08:16:56 +0000 2022,"1,53E+18","RT @realmarcel1: L’enchaînement du gros plan sur l’énorme lustre allumé en pleine journée et « la sobriété, ça fonctionne » dans cette vidé…",,none,,none
4301,Sun Dec 18 08:37:01 +0000 2022,"1,53E+18","RT @victoireKeravel: STOP aux détracteurs qui disent que j'exagère sur les dealers, délinquants à #Nantes regardez la vidéo prise cet hive…",,none,,none
3906,Sun Dec 18 08:47:49 +0000 2022,"1,53E+18",@CBTC43 @ZohraBitan Un parent d'élève n'a pas à serrer la main à un enseignant.,,none,,none
3773,Sun Dec 18 08:51:27 +0000 2022,"1,53E+18",@ZohraBitan C'est pourquoi il faut commencer à s'expatrier. Pays trop mal dirigé.,,none,,none
5000,Sun Dec 18 08:13:44 +0000 2022,"1,53E+18",@LeNat57 @EMSIDEM @MariuszMarchel Mais je vois une chose! On a plusieurs gros gros wallets qui distribuent gentimen… https://t.co/hQuvcGmX4r,,none,,none
4371,Sun Dec 18 08:34:43 +0000 2022,3370858931,RT @RAbsolument: Espagne : Un migrant Marocain détruit une crèche de Noël à Calahorra au marteau https://t.co/0AaQRL4Iws,None,none,yes,none
4576,Sun Dec 18 08:27:53 +0000 2022,"1,54E+18",@BilleciLoic @WayneCorpBackup @4h14_ @unarobaze Ta même rt t'es vraiment un fils de pute cest une folie,,insult,,insult
4762,Sun Dec 18 08:21:47 +0000 2022,"1,54E+18",@MarjorieClair11 @SBEN1272 @Isabel723277471 @urbany73 @Pilotte_daniel @Frannycrazy13 @PhilippeDubarr2 Hello ma Marj… https://t.co/UJwRda9jN1,,none,,none
4924,Sun Dec 18 08:16:09 +0000 2022,"1,54E+18","ON ENCAISSE EN #NBA 🏀✅
 
 CONFIANCE DU SOIR ⚡⚡
 @ 1.84 🚀✅
 50€ ➡️ 91.80€ 💰✅
 
 COMBINÉ FUN 🍀
 @12 🚀🚀
 6/7 ❌
 Morant exclu à… https://t.co/yNTQEMcSbJ",,none,,none
3271,Sun Dec 18 09:05:12 +0000 2022,"1,54E+18",Je crois que je retombe amoureuse de mon ex…putain ce que je suis conne parfois,,none,,none
3762,Sun Dec 18 08:51:47 +0000 2022,"1,54E+18",@blurvial tu avais raison le film est juste débile genre vrm il me laisse la mm impression d'une conversation avec qqun de bete,,insult,,insult
3035,Sun Dec 18 09:11:16 +0000 2022,"1,54E+18","@nagi_chanS Je n’ai pas été voir les cités de cette vidéo, je pars juste de cette publication mais bon et bien sûr… https://t.co/u61vPe3brx",,none,,none
4083,Sun Dec 18 08:43:21 +0000 2022,"1,54E+18",@Barba___Rossa On dirait le grand Mongol qu'il faut battre dans les films d'art martiaux,,none,,none
3967,Sun Dec 18 08:46:34 +0000 2022,"1,54E+18",@Merveillle_or T’es débile,Insult,insult,,insult
3352,Sun Dec 18 09:03:07 +0000 2022,"1,54E+18",@juliehenches J’en ai vu des conne. Mais elle …,,insult,,insult
3629,Sun Dec 18 08:55:01 +0000 2022,3694054096,RT @RAbsolument: Espagne : Un migrant Marocain détruit une crèche de Noël à Calahorra au marteau https://t.co/0AaQRL4Iws,None,none,yes,none
4054,Sun Dec 18 08:44:16 +0000 2022,"1,54E+18",@MaribelleMary @silvano_trotta @CorinneReverbel @elonmusk Ah ?! T’as pas muté alors ?!?? Donc finalement t’es aussi… https://t.co/iowhO2p3Cu,,none,,none
3677,Sun Dec 18 08:54:01 +0000 2022,"1,54E+18",Vas-y porte nous la poisse en plus du reste toi espèce de gros fdp https://t.co/F0VShgdGZX,,bullying,,bullying
3835,Sun Dec 18 08:49:44 +0000 2022,"1,54E+18","@Alice_cllet T'es pas conne c'est ça l'amour 😉
 
 Par contre parfois ça suffit pas pour que le couple tienne.
 
 Le pl… https://t.co/tVLFaBNXC4",,none,,none
4821,Sun Dec 18 08:19:20 +0000 2022,"1,54E+18",exactement la théorie que j’avais je vous jure des gros porcs https://t.co/pTk5wwiq0M,,none,,none
5266,Sun Dec 18 08:03:44 +0000 2022,"1,54E+18",@swf_dk @mia_3919 @6seyna Moi elle me fait trop de peine jte jure… j’ai arrêté de la suivre pour éviter d’avoir a r… https://t.co/xk8cSgo45p,,none,,none
3049,Sun Dec 18 09:10:50 +0000 2022,"1,54E+18",RT @LGuennole: @Kabilasoya @Yeah_is_Jason Il prouve aussi que les femmes peuvent chercher à séduire le même homme jusqu’à se dénuder en sac…,,sexual harassment,,sexual harassment
4434,Sun Dec 18 08:32:57 +0000 2022,"1,54E+18","@f_philippot La pute de Poutine qui exhorte à la France libre, mais faites vous soigner car vous avez un sérieux pr… https://t.co/rGuFL86TGF",,hate speech,,hate speech
3872,Sun Dec 18 08:48:34 +0000 2022,"1,54E+18",@DoReMi_Libre d'antivax on passe maintenant à extrême droite ... bref toujours une excuse débile pour éviter un débat d'idées.,,none,,none
4296,Sun Dec 18 08:37:08 +0000 2022,"1,55E+18",@Laaizeen_ C’est grave gros va voir mon last tweet,,none,,none
5200,Sun Dec 18 08:06:04 +0000 2022,3889285473,RT @RAbsolument: Espagne : Un migrant Marocain détruit une crèche de Noël à Calahorra au marteau https://t.co/0AaQRL4Iws,None,none,yes,none
3498,Sun Dec 18 08:59:08 +0000 2022,"1,55E+18","@lainkyto @Ronigaot Bah même en prime, sort moi un match ref d’ozil contre un gros club ?",,none,,none
5051,Sun Dec 18 08:11:47 +0000 2022,"1,55E+18","@EmmanuelMacron Putain pendant que les français crèvent la bouche ouverte, qu’il nous ordonne de pas nous chauffer… https://t.co/Euq3D3PPE4",,none,,none
5138,Sun Dec 18 08:08:22 +0000 2022,"1,55E+18",@nonaugenocide @flav3875 Alors toi t’es vraiment la merde de chien qui emmerde tout le monde au milieu du trottoir!… https://t.co/x83X53kbkW,,bullying,,bullying
4800,Sun Dec 18 08:20:10 +0000 2022,"1,55E+18",@laspeciale9 Ptdrrrr Jaime trop ce genre de conneries gros ! Attends attends prono pour tout à l’heure ?,,bullying,,bullying
3295,Sun Dec 18 09:04:27 +0000 2022,"1,55E+18",Soutenir la France c’est très bien mais rabaisser sur la carte vital espèce de suceur juste t’es au courant que la… https://t.co/Kd8bYgNqu4,,bullying,,bullying
3692,Sun Dec 18 08:53:33 +0000 2022,"1,55E+18","@zitargane1 @equipedefrance @TF1 Et les joueurs du Sénégal sont née en france, raciste de merde les arabes vous ete… https://t.co/SIpqLAjPNB",,racism,,racism
3081,Sun Dec 18 09:10:04 +0000 2022,"1,55E+18","@Generations7080 @Telepoche Non chez nous c'était télé 7 jours, on attendait le cadeau dans la lessive bonus, le gros carton.",,none,,none
4472,Sun Dec 18 08:31:37 +0000 2022,4114131741,RT @RAbsolument: Espagne : Un migrant Marocain détruit une crèche de Noël à Calahorra au marteau https://t.co/0AaQRL4Iws,None,none,yes,none
3997,Sun Dec 18 08:45:45 +0000 2022,"1,55E+18","@SkippyCGT @Cartola_70 @S_Legrain Des coups et du harcèlement sur plusieurs mois, les coups en 2021 et le harcèleme… https://t.co/ArsVXP0mD0",,none,,none
4748,Sun Dec 18 08:22:17 +0000 2022,"1,55E+18","RT @YungNegrowski: Je suis choquée. Tu es policier, une fille vient te dire qu’il y a des traffics sexuels, de la pedocriminalité et du cyb…",,harassment,,harassment
5287,Sun Dec 18 08:02:45 +0000 2022,"1,55E+18",RT @IC3COOKY: moi j’ai compris le but de l’anime en gros faut pas aller dans les boîtes de nuit c’est que des trucs haram après ça te retou…,,none,,none
4139,Sun Dec 18 08:41:34 +0000 2022,"1,55E+18","@pcyclone41 @GaliaAckerman @DeskRussie Donc, vous êtes pro zèle en ski, pro OTAN, pro Europe et pro ricain ?
 Schwab… https://t.co/03XZbZVmoq",,none,,none
3019,Sun Dec 18 09:11:41 +0000 2022,"1,55E+18",@aminethugo1 Ce gros fdp avait critiquer avant même que sa sorte,,none,,none
4016,Sun Dec 18 08:45:14 +0000 2022,"1,55E+18","@PatrickAdemo je m'en remets pas
 normalement la coupe du monde, c'est barbec rosé
 là c'est pâté de roquefort gros r… https://t.co/Y5rAmVAZaM",,none,,none
4293,Sun Dec 18 08:37:17 +0000 2022,"1,55E+18","@MademoiselleBlk @tafsutaberkant Je ne fume pas, je ne suis pas alcoolique comme beaucoup de rebeu adepte de la biè… https://t.co/x1TMO3vSOM",,none,,none
3094,Sun Dec 18 09:09:35 +0000 2022,"1,55E+18",@IlannTrax Arrête gros cancer 😡😡,Insult,none,,none
5088,Sun Dec 18 08:10:13 +0000 2022,"1,55E+18","@_mr_bushido_san @deadolinho @moby_lmb Je ne m'énerve pas, en gros ma phrase veut dire: je cite ""t,'as jamais écrit… https://t.co/AuNgndwJpq",,none,,none
3045,Sun Dec 18 09:10:55 +0000 2022,"1,55E+18","@LnaDo12 Merci Domi, gros bisous 😘😘😘, et caresses à tes bébés 🥰",,none,,none
4253,Sun Dec 18 08:38:17 +0000 2022,"1,55E+18",@Chawaonthebeach @staracreact Comment ça tu connais rien aux miss t’es un gros baiseur,,harassment,,harassment
3428,Sun Dec 18 09:01:05 +0000 2022,"7,15E+17",RT @RAbsolument: Espagne : Un migrant Marocain détruit une crèche de Noël à Calahorra au marteau https://t.co/0AaQRL4Iws,None,none,yes,none
3038,Sun Dec 18 09:11:09 +0000 2022,"1,55E+18","RT @Tristzzer: 2 bémols sur le concert de Damso : les blancs sont tellement à l’aise avec le n-word c’est maladif, ça chantait des gros : «…",,none,,none
3387,Sun Dec 18 09:02:15 +0000 2022,"1,55E+18","RT @ulmoo95: « Met toi avec un renoi », on est des objets ? https://t.co/nS6g38nDbt",,racism,,racism
3867,Sun Dec 18 08:48:46 +0000 2022,"1,55E+18",@le_r07 @Footballogue La meilleur équipe que vous avez joué pendant cette série de victoire c'est le Mexique mdr 2-2 mdrrrr c'est trop gros,,none,,none
3409,Sun Dec 18 09:01:40 +0000 2022,"1,55E+18",@le_r07 @Footballogue Mdr gros même pas c'est juste que c'est la vérité l'Algérie joue mais si une équipe africaine… https://t.co/Rd5DAm3hFk,,none,,none
4284,Sun Dec 18 08:37:28 +0000 2022,"1,55E+18","@HectorMadrilene @benjipaname @Footballogue Tous né en France gros f*DP, tous formé en France ou dans un pays europ… https://t.co/giR65Rhu7d",,none,,none
