ID,Text,Label
5244,"RT @GilbertCollard: En Espagne, à  #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arràªter de croire que ces €¦",None
5245,Mon + gros combat = ma paresse/flemmardise,None
5246,RT @so_mkb: Je vous demande rarement mais là  c'est hyper important alors que t'es un gros compte ou pas je me permets de te demander de ret €¦,None
5247,RT @Brams_brabra: Il y a des français que ça ne dérange pas de supporter l'Argentine pour un Messi raciste qui qualifiait notamment Drenthe €¦,Hate_Speech
5248,"RT @GilbertCollard: En Espagne, à  #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arràªter de croire que ces €¦",None
5249,RT @MaryC7773: Bravo à  Eric Revel qui remet à  sa place les affreux gauchistes que sont le gros Dray et l'affreux Zeribi. Ils sont tellement €¦,Hate_Speech
5250,RT @IC3COOKY: moi j'ai compris le but de l'anime en gros faut pas aller dans les boîtes de nuit c'est que des trucs haram après ça te retou €¦,Hate_Speech
5251,"RT @GilbertCollard: En Espagne, à  #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arràªter de croire que ces €¦",None
5252,"RT @realmarcel1: L'enchaînement du gros plan sur l'énorme lustre allumé en pleine journée et  « la sobriété, ça fonctionne  » dans cette vidé €¦",None
5253,RT @so_mkb: Je vous demande rarement mais là  c'est hyper important alors que t'es un gros compte ou pas je me permets de te demander de ret €¦,None
5254,"@AnneBrun22 Bonjour Annec, merci beaucoup 
 Gros gros bisous https://t.co/qUeFKJG2w3",None
5255,"@aliseeane Bonjour ma très chère Alisea, merci beaucoup 
 Merveilleuse journée à  toi dans notre belle Bretagne 
 Gros €¦ https://t.co/rO1pnPiyG0",None
5256,"@contessina007 Bonjour ma très chère Contessina, mdr je suis matinal depuis toujours 
 J' aime accueillir le le so €¦ https://t.co/RqlZBmXZMa",None
5257,"@griffonnageora1 Bonjour ma très chère Griffonnage, Cléopatre, la petite princesse et moi te souhaitons un très bon €¦ https://t.co/6Zrch20jMe",None
5258,RT @so_mkb: Je vous demande rarement mais là  c'est hyper important alors que t'es un gros compte ou pas je me permets de te demander de ret €¦,None
5259,"RT @lae_gmz:  « j'suis attachée mais t'es un Renoi, t'es pas musulman, tu pries pas tu préfère dealer  » mais pitié qui gère la musique de We €¦",Hate_Speech
5260,"RT @GilbertCollard: En Espagne, à  #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arràªter de croire que ces €¦",None
5261,@GattepailleMy @BRedonnet Un gros relent de dictatures qui ont toutes appauvri sur tous les plans leurs Peuples,Racism
5262,"@J_Bardella Dechavane et son voisin d'émission don le nom et la notoriété ne pas du tout interpellé, son vraiment d €¦ https://t.co/oJIEmTwIs0",None
5263,@DerKaiserLM10 T'es sà»r tu sais lire gros? Je suis avec l'Argentine pourquoi tu t'acharnes autant?,Bullying
5264,RT @kevinbossuet:  « Il faut dans l'enseignement de l'#histoire renouer avec le récit national afin que tous les élèves quelle que soit leur €¦,None
5265,"@doliqueen_ @MaladeMedecin Pour quel à¢ge ?
 Parce qu'en jeu coop simple, y'a
 Hanabi.
 Sinon : 
 Mysterium
 Le désert in €¦ https://t.co/zziWUAxgQQ",None
5266,Les gros bras de gun-il ðŸ¥µðŸ¥µðŸ¥µðŸ¥µ,None
5267,"Pull!
 Je crois que je vais réviser ma position sur les JO: cette nouvelle discipline du tir au gros pigeon me plaît €¦ https://t.co/DDFmyZncnt",None
5268,RT @davlam15: @Francois_Ruffin les actionnaires ne sont pas de gros messieurs rentiers en costumes qui fument le cigare ...75 % des actionn €¦,Hate_Speech
5269,RT @Springfield_945: Y'a un mec hier matin il est tombé à  cause de la neige quand il s'est relevé il a ramassé son gros sac et il a courru €¦,None
5270,"RT @lae_gmz:  « j'suis attachée mais t'es un Renoi, t'es pas musulman, tu pries pas tu préfère dealer  » mais pitié qui gère la musique de We €¦",Hate_Speech
5271,Les insultes des sudistes c'est trop drà´le  « gros cave  » ðŸ˜‚ðŸ˜‚ðŸ˜‚ https://t.co/kS4WV4pJPJ,Hate_Speech
5272,"Ton mari c'est ton mari ok, mais pourquoi l'élever AUTANT
 
 En plus elle dit : en gros dans l'échela de l'autorité, €¦ https://t.co/k3v7sjJvda",None
5273,"RT @ThisIsDamso: Mettez du respect sur le blase de Damso.
 En toute honnàªteté, son équipe et lui sont les seuls dans l'industrie à  faire ce €¦",None
5274,RT @nptrvaa: et puis flemme à  part si la personne est de sexe masculin grande et a des gros bras là  dans ce cas ça me dérange pas qu'on dor €¦,Hate_Speech
5275,"RT @Kawamatsu95: ðŸŽ GROS CONCOURS ONE PIECE ðŸŽ
 #ONEPIECE 
 
 à€ l'occasion des fàªtes de fin d'année, moi et @zenmarket_fr on fait gagner la Figu €¦",None
5276,"@Vladilenaa_ Oh tqt j'ai eu, tristesse, pute, massacre",Hate_Speech
5277,@UshiFred @Falgor_ @GANanterreLFI @MarxFanAccount Le parallèle que vs faites avec les vss et la misère est particul €¦ https://t.co/K2WZGah4e2,None
5278,"RT @realmarcel1: L'enchaînement du gros plan sur l'énorme lustre allumé en pleine journée et  « la sobriété, ça fonctionne  » dans cette vidé €¦",none
5279,@MaxiBernard_ Quel debile mental  €¦ il me dégoà»te ðŸ’€ðŸ’€ðŸ‘¿ðŸ‘¿ðŸ‘¿ðŸ‘¿ðŸ’‰ðŸ’‰ðŸ’‰ðŸ’‰ðŸ¤®ðŸ¤®ðŸ¤®ðŸ¤®,Hate_Speech
5280,C'est devenu un gros tapin d'enculés j'ai trop la rage alors que les fans de poupette sont juste des détraqués ment €¦ https://t.co/qcSa2QHTAX,Hate_Speech
5281,@LCI @DariusRochebin Mais lui il croit on est sa pute ou comment ça se passe ?,sexism
5282,@SimoBou @NBelloula Ferme ta gueule gros fils de pute! C est comme tt ce que vs voulez ça n a zaama aucun rapport p €¦ https://t.co/IBmlw7hUve,sexism
5283,tu crois t'as dead ? pauvre conne https://t.co/d1T9Ag7oxo,Hate_Speech
5284,"Les feats de #Damso sur les 4 #Bercy:
 Jour 1 : Dinos, Ninho, Laylow
 Jour 2 : Gazo, Kalash Criminel
 Jour 3 : Aya, An €¦ https://t.co/ikghb3lDPh",none
5285,Les ordures ! De la graine d'Hitler ces UK! J'espère que Vladimir Poutine leur foutra une bombe pour éliminer ces s €¦ https://t.co/pBaLJmzLBZ,Racism
5286,RT @StrorviV3: @ActuFoot_ @lequipe Toujours l'équipe pour faire sortir des polémiques avant des gros matchs,none 
5287,@teddy_wesson @Krieger66362259 Quelle vérité ??!! C'est un gros fake basé sur des rumeurs et sur les dires d'une ca €¦ https://t.co/08cUw7VllQ,none 
5288,"RT @camsouu7: àŠtre une femme en 2022 voilà  : un connard se branle sans aucun gàªne sur moi dans le @RERD_SNCF , quand est-ce qu'on pourra en €¦",sexism
5289,"Les écologistes appellent à  se joindre à  la manifestation prévue ce dimanche 18 décembre à  14h, place de la Victoir €¦ https://t.co/Zr9wgTtSmc",none 
5290,"RT @FDEVPimsCovid: @SellamiSabrina1 Après les embrassades, les gros cà¢lins ,les mains serrées du président durant son voyage au Qatar, il v €¦",none 
5291,"RT @1repas1euro: Dans quelques semaines je vais vous dévoiler le plus gros projet de 1repas1euro depuis sa création, bien plus gros qu'un l €¦",none 
5292,"@SalamecheFC C'est totalement débile quand en plus t'es contre une équipe d'Amérique du Sud, combien de leurs joueu €¦ https://t.co/4TOFykGxJE",Racism
5293,@patoudel @MissKat44678269 @Michael40526013 @LoetitiaH @ElyB02095768 1 perzonne lance une fake en lachant une video €¦ https://t.co/PtVWWMg3tv,Bullying
5294,"@TalkMyFootball Je crois sincèrement que je n'ai jamais vu un aussi gros 50/50 dans un match de football, c'est tellement indécis €¦",none 
5295,"hier jss allées en frippes, j'ai recup un gros sac pour 6 balles et y'a des robes incrrr dans le lot
 c'est le meill €¦ https://t.co/utud8aOuuW",none 
5296,jfhehsusnev ce fils de pute a sorti le projet de l'année en 2021 et 2022 https://t.co/TJQ4ZwrWM8,Bullying
5297,"RT @ulmoo95:  « Met toi avec un renoi  », on est des objets ? https://t.co/nS6g38nDbt",Hate_Speech
5298,"RT @GilbertCollard: En Espagne, à  #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arràªter de croire que ces €¦",None
5299,"RT @LeaFrct: Ma petite sÅ“ur de 20 ans étudie à  #Bordeaux, elle vient de me raconter sa soirée après France-Maroc. Elle a croisé la route de €¦",none 
5300,"RT @lae_gmz:  « j'suis attachée mais t'es un Renoi, t'es pas musulman, tu pries pas tu préfère dealer  » mais pitié qui gère la musique de We €¦",Hate_Speech
5301,"RT @camsouu7: àŠtre une femme en 2022 voilà  : un connard se branle sans aucun gàªne sur moi dans le @RERD_SNCF , quand est-ce qu'on pourra en €¦",Bullying
5302,Si j'y pense et le temps faudrait que je fasse un thread de tous les gros moments de cette année car màªme la on ne €¦ https://t.co/y6hrbyNRRw,none 
5303,"@bougritos2b @MarieCPalot Salut mon frère ðŸ‘‹
 
 Je suis super débile aussi ðŸ¤£ https://t.co/rBSeaWUEsB",none 
5304,"RT @lae_gmz:  « j'suis attachée mais t'es un Renoi, t'es pas musulman, tu pries pas tu préfère dealer  » mais pitié qui gère la musique de We €¦",Hate_Speech
5305,"RT @realmarcel1: L'enchaînement du gros plan sur l'énorme lustre allumé en pleine journée et  « la sobriété, ça fonctionne  » dans cette vidé €¦",none 
5306,RT @lbrahxm: J'ai mal formulé mon tweet mais en gros ces caricatures de merde devrais àªtre interdite psk elles portent atteinte à  une commu €¦,none 
5307,RT @so_mkb: Je vous demande rarement mais là  c'est hyper important alors que t'es un gros compte ou pas je me permets de te demander de ret €¦,none 
5308,"@DalsteinGilles @ericvidalenc En plus sa utilise vieille technique d'harcèlement sur tweeter 
 T'es juste un troll h €¦ https://t.co/7lzshqvzQe",none 
5309,Faut que je prenne la route. Mon doudou me manque déjà  ðŸ¥¹ quand il fait froid comme ça ici je peux mourir pourtant j €¦ https://t.co/XBOC2SCbnH,none 
5310,"RT @KENPACHI_1070: Cristiano Ronaldo: Ne fais aucun tatouage afin de donner son sang au minimum 2 fois par semaine.
 
 Il fait des gros dons €¦",none 
5311,RT @TatianaDeVoe: Le stagiaire en charge de la playlist de Miss France doit àªtre un bon renoi,none 
5312,"RT @Lass2fois: La 3e étoiles ou rien, fuck l'Argentine et ses gros suceurs",Hate_Speech
5313,"@Hoos91 @LauLauRette2432 @l_extracteur Eh non gros débile, j'étais pas vacciné avant l'obligation tu sais pourquoi? €¦ https://t.co/nJoBkALvOS",none 
5314,Eh les amis ça va ? Moi oui ahah ^^ demain je vais au pays du matin calme en gros ðŸ˜ðŸ˜ðŸ˜,none
5315,"Bon, aujourd'hui j'aimerais bien boucler les derniers détails (plus ou moins gros) pour les lives écriture. Puis éc €¦ https://t.co/ycb1cNyFbH",none 
5316,"RT @LeaFrct: Ma petite sÅ“ur de 20 ans étudie à  #Bordeaux, elle vient de me raconter sa soirée après France-Maroc. Elle a croisé la route de €¦",none 
5317,"RT @lae_gmz:  « j'suis attachée mais t'es un Renoi, t'es pas musulman, tu pries pas tu préfère dealer  » mais pitié qui gère la musique de We €¦",Hate_Speech
5318,"RT @GilbertCollard: En Espagne, à  #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arràªter de croire que ces €¦",None
5319,@ActuFoot_ @RMCsport quel débile mais putain et c'est ça notre ballon d'or ç,none 
5320,"mais j'étais un gros weeb dmmdmrrr ça me fume, je me dégoà»te comment ça je faisais des ship https://t.co/R3rlFiFBua",none 
5321,RT @so_mkb: Je vous demande rarement mais là  c'est hyper important alors que t'es un gros compte ou pas je me permets de te demander de ret €¦,none 
5322,"RT @realmarcel1: L'enchaînement du gros plan sur l'énorme lustre allumé en pleine journée et  « la sobriété, ça fonctionne  » dans cette vidé €¦",none
5323,@ilnariencompris 09:09 Dimanche 18.12.2002 4ème dimanche de l'Avent (adventus en latin = arrivée) La messe est à  10 €¦ https://t.co/UTgnfxp9Mm,none
5324,@SKamaliy @Sardoche_Lol Wouahhhhh gros nan nan la France va gagner c'est tout Messi bah c'est ciao,none 
5325,"RT @QuentinOwona007: Les filles qui ont les gros seins pensent qu'elles peuvent nous contrà´ler Lol 
 tout d'abord vous avez raison mais....ðŸ¤” €¦",sexism 
5326,RT @Mendoz___: Marvyn et sa rebeu aux yeux verts,None
5327,"@jalil_fksss En gros c'est comme une soirée avec seulement des musiques chrétiennes, à  l'église on en fait également",none 
5328,"RT @Mamounette55555: @CreoffM @maman_desenfant En France, on ne revient pas sur une decision de Justice. 
 Mais, c'est aussi l'ASE qui veut €¦",none 
5329,"RT @kisscoo65376227: Il y a vraiment de gros problèmes d'attente pour les métros et les bus en particulier !
 
 Que prévoyez-vous concrètemen €¦",none 
5330,RT @couchloukoum__: Dans le dossier harcèlement dans la télé-réalité on a pas assez parlé du cas Anais sur Martika,none 
5331,RT @couchloukoum__: Au delà  du harcèlement moral à  longueur de la journée il y a vraiment eu de la violence physique à  plusieurs reprises,none 
5332,"RT @Missakino2: On dirait elles ont que 3 causes a défendre chaque année: l'harcèlement, l'écologie, la mal traitance animale",none 
5333,"RT @plasmatics77: @Francois_Ruffin Avec 7,26 % du capital (sans doute plus en octobre 2022), soit plus de 190 millions d'actions, les salar €¦",none 
5334,"RT @lae_gmz:  « j'suis attachée mais t'es un Renoi, t'es pas musulman, tu pries pas tu préfère dealer  » mais pitié qui gère la musique de We €¦",Bullying
5335,"Après 1 an de préparation, voici mon plus gros projet ! Mon premier court-métrage officiel qui, je l'espère vous pl €¦ https://t.co/mX3aCnMnxv",none 
5336,@Afrav1 @veroniquegenest bienvenue sur tweeter et merci à  mes gros doigts.,sexism 
5337,"@_1995sv @Kohatome @madamebretzel Norme de sécurité pas respecté, si y'a des situations de harcèlement etc que tu p €¦ https://t.co/YTDPjw95a3",none 
5338,"RT @GilbertCollard: En Espagne, à  #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arràªter de croire que ces €¦",None
5339,@french_malu @QuentinOwona007 Toutes ont le vagin mais pas les gros seins.,sexism
5340,"Oui oui du harcèlement sexiste et aucun respect pour ""la femme"", des propos inadmissibles en voulant la voir se fai €¦ https://t.co/pIpcBDZa2l",none 
5341,@louis_delvallee gros j'ai tellement de vidéos dans mon bigo,none 
5342,"A #Calais, le harcèlement des exilé.e.s se poursuit. En un an, plus de 1700 expulsions de lieux de vie et 3267 tent €¦ https://t.co/EI81sYFcZz",Hate_Speech
5343,"@MarieLaureGB Quand toi tu feras un cour qui réunira 40 millions de spectateurs, peut-àªtre que Coca cola et autres €¦ https://t.co/41FqpzChuj",none 
5344,"RT @BFMTV: ""L'Argentine, ça va àªtre un gros morceau""
 
 Alain Giresse, ancien footballeur de l'équipe de France, est à  Doha pour soutenir les €¦",none
5345,RT @syylllia: Gros MINUIT ??? on va connaître les champions du monde avant miss France à  ce rythme,none
5346,RT @Hazardeux_: Jsuis mort elle a gagné un voyage en Guadeloupe en gros ça lui a dit retourne dans ton pays,none
5347,"La fameuse victimisation. Selon eux, en France, il n'y a pas de différence de traitement, de la discrimination comm €¦ https://t.co/X9A8qKixQz",none
5348,"RT @camsouu7: àŠtre une femme en 2022 voilà  : un connard se branle sans aucun gàªne sur moi dans le @RERD_SNCF , quand est-ce qu'on pourra en €¦",Racism
5349,@saragbhpv Nn mais en gros ça a fait un an la,none 
